Date,Value
1919-06-01,7.02
1919-05-01,6.83
1919-04-01,6.46
1919-03-01,6.36
1919-02-01,6.24
1919-01-01,6.1
1918-12-01,6.13
1918-11-01,6.33
1918-10-01,6.29
1918-09-01,6.15
1918-08-01,6.3
1918-07-01,6.37
1918-06-01,6.5
1918-05-01,6.58
1918-04-01,6.52
1918-03-01,6.69
1918-02-01,6.78
1918-01-01,6.64
1917-12-01,6.41
1917-11-01,6.75
1917-10-01,7.39
1917-09-01,7.95
1917-08-01,8.57
1917-07-01,9
1917-06-01,9.15
1917-05-01,9.14
1917-04-01,9.64
1917-03-01,10.33
1917-02-01,10.06
1917-01-01,10.99
1916-12-01,11.41
1916-11-01,12.05
1916-10-01,12.05
1916-09-01,11.94
1916-08-01,11.73
1916-07-01,11.79
1916-06-01,12
1916-05-01,12.03
1916-04-01,11.91
1916-03-01,12.18
1916-02-01,12.35
1916-01-01,12.54
1915-12-01,12.88
1915-11-01,12.86
1915-10-01,12.55
1915-09-01,12.01
1915-08-01,11.58
1915-07-01,11.11
1915-06-01,11.15
1915-05-01,11.03
1915-04-01,11.4
1915-03-01,10.71
1915-02-01,10.33
1915-01-01,10.36
1914-12-01,10.17
1914-11-01,10.52
1914-10-01,10.61
1914-09-01,10.5
1914-08-01,10.49
1914-07-01,10.69
1914-06-01,11.43
1914-05-01,11.48
1914-04-01,11.52
1914-03-01,11.69
1914-02-01,11.91
1914-01-01,11.64
1913-12-01,11.17
1913-11-01,11.07
1913-10-01,11.47
1913-09-01,11.84
1913-08-01,11.85
1913-07-01,11.53
1913-06-01,11.49
1913-05-01,12.22
1913-04-01,12.43
1913-03-01,12.44
1913-02-01,12.68
1913-01-01,13.15
1912-12-01,13.4
1912-11-01,13.75
1912-10-01,13.9
1912-09-01,13.93
1912-08-01,13.99
1912-07-01,13.8
1912-06-01,13.78
1912-05-01,13.65
1912-04-01,13.66
1912-03-01,13.64
1912-02-01,13.53
1912-01-01,13.8
1911-12-01,13.93
1911-11-01,13.73
1911-10-01,13.07
1911-09-01,13
1911-08-01,13.91
1911-07-01,15.08
1911-06-01,15.33
1911-05-01,15.05
1911-04-01,14.76
1911-03-01,14.37
1911-02-01,14.73
1911-01-01,14.05
1910-12-01,13.74
1910-11-01,14.16
1910-10-01,13.92
1910-09-01,12.94
1910-08-01,12.75
1910-07-01,12.34
1910-06-01,13.01
1910-05-01,13.57
1910-04-01,13.56
1910-03-01,14.04
1910-02-01,14
1910-01-01,14.54
1909-12-01,14.75
1909-11-01,14.74
1909-10-01,14.99
1909-09-01,15.25
1909-08-01,15.43
1909-07-01,15.23
1909-06-01,15.04
1909-05-01,14.96
1909-04-01,14.64
1909-03-01,14.33
1909-02-01,14.17
1909-01-01,14.77
1908-12-01,14.58
1908-11-01,14.44
1908-10-01,13.69
1908-09-01,13.71
1908-08-01,13.89
1908-07-01,13.35
1908-06-01,13.05
1908-05-01,13.08
1908-04-01,12.45
1908-03-01,11.99
1908-02-01,11.56
1908-01-01,11.9
1907-12-01,11.34
1907-11-01,10.6
1907-10-01,10.84
1907-09-01,12.33
1907-08-01,12.51
1907-07-01,13.58
1907-06-01,13.14
1907-05-01,13.8
1907-04-01,14.68
1907-03-01,14.69
1907-02-01,16.22
1907-01-01,17.22
1906-12-01,17.67
1906-11-01,18.14
1906-10-01,18.1
1906-09-01,19.21
1906-08-01,18.96
1906-07-01,18.19
1906-06-01,18.18
1906-05-01,18.06
1906-04-01,18.87
1906-03-01,19.26
1906-02-01,19.86
1906-01-01,20.13
1905-12-01,19.57
1905-11-01,19.45
1905-10-01,19.89
1905-09-01,19.74
1905-08-01,19.58
1905-07-01,19.2
1905-06-01,18.73
1905-05-01,18.63
1905-04-01,19.49
1905-03-01,19.84
1905-02-01,19.17
1905-01-01,18.46
1904-12-01,18.16
1904-11-01,18.07
1904-10-01,17.63
1904-09-01,16.74
1904-08-01,16.31
1904-07-01,16.03
1904-06-01,15.47
1904-05-01,15.52
1904-04-01,15.56
1904-03-01,15.09
1904-02-01,15.02
1904-01-01,15.86
1903-12-01,16.04
1903-11-01,15.4
1903-10-01,15.26
1903-09-01,15.65
1903-08-01,16.31
1903-07-01,16.93
1903-06-01,17.83
1903-05-01,18.96
1903-04-01,18.99
1903-03-01,19.89
1903-02-01,20.11
1903-01-01,20.32
1902-12-01,19.64
1902-11-01,20.41
1902-10-01,20.62
1902-09-01,22.87
1902-08-01,23.17
1902-07-01,22.4
1902-06-01,21.97
1902-05-01,22.42
1902-04-01,22.83
1902-03-01,22.41
1902-02-01,22.46
1902-01-01,22.34
1901-12-01,21.69
1901-11-01,22.37
1901-10-01,22.26
1901-09-01,22.6
1901-08-01,23.07
1901-07-01,23.15
1901-06-01,25.23
1901-05-01,23.06
1901-04-01,24.4
1901-03-01,22.36
1901-02-01,21.69
1901-01-01,20.97
1900-12-01,20.75
1900-11-01,19.42
1900-10-01,18.1
1900-09-01,17.35
1900-08-01,18.07
1900-07-01,17.7
1900-06-01,17.99
1900-05-01,18.41
1900-04-01,18.95
1900-03-01,18.78
1900-02-01,18.71
1900-01-01,18.67
"Dec 1, 1899",18.51
"Nov 1, 1899",20.21
"Oct 1, 1899",20.15
"Sep 1, 1899",20.6
"Aug 1, 1899",21.72
"Jul 1, 1899",21.57
"Jun 1, 1899",21.2
"May 1, 1899",22.1
"Apr 1, 1899",23.16
"Mar 1, 1899",23.27
"Feb 1, 1899",23.04
"Jan 1, 1899",22.92
"Dec 1, 1898",21.39
"Nov 1, 1898",20.53
"Oct 1, 1898",19.95
"Sep 1, 1898",20.45
"Aug 1, 1898",20.55
"Jul 1, 1898",19.86
"Jun 1, 1898",19.53
"May 1, 1898",17.6
"Apr 1, 1898",17.7
"Mar 1, 1898",18.03
"Feb 1, 1898",18.91
"Jan 1, 1898",19.25
"Dec 1, 1897",18.75
"Nov 1, 1897",18.36
"Oct 1, 1897",19.03
"Sep 1, 1897",19.36
"Aug 1, 1897",18.99
"Jul 1, 1897",18.65
"Jun 1, 1897",17.85
"May 1, 1897",17.05
"Apr 1, 1897",16.71
"Mar 1, 1897",16.96
"Feb 1, 1897",16.9
"Jan 1, 1897",17.03
"Dec 1, 1896",16.5
"Nov 1, 1896",17.09
"Oct 1, 1896",16.44
"Sep 1, 1896",16.55
"Aug 1, 1896",15.7
"Jul 1, 1896",16.64
"Jun 1, 1896",17.78
"May 1, 1896",17.84
"Apr 1, 1896",17.65
"Mar 1, 1896",17.22
"Feb 1, 1896",17.5
"Jan 1, 1896",16.58
"Dec 1, 1895",16.54
"Nov 1, 1895",17.35
"Oct 1, 1895",17.95
"Sep 1, 1895",18.2
"Aug 1, 1895",18.08
"Jul 1, 1895",17.54
"Jun 1, 1895",17.21
"May 1, 1895",17.07
"Apr 1, 1895",16.39
"Mar 1, 1895",16.35
"Feb 1, 1895",16.32
"Jan 1, 1895",16.51
"Dec 1, 1894",16.66
"Nov 1, 1894",16.55
"Oct 1, 1894",16.51
"Sep 1, 1894",16.53
"Aug 1, 1894",16.45
"Jul 1, 1894",16.28
"Jun 1, 1894",16.6
"May 1, 1894",16.8
"Apr 1, 1894",17.42
"Mar 1, 1894",17.18
"Feb 1, 1894",16.19
"Jan 1, 1894",15.74
"Dec 1, 1893",15.62
"Nov 1, 1893",15.93
"Oct 1, 1893",15.27
"Sep 1, 1893",15.02
"Aug 1, 1893",14.58
"Jul 1, 1893",14.35
"Jun 1, 1893",15.42
"May 1, 1893",15.79
"Apr 1, 1893",17.1
"Mar 1, 1893",16.9
"Feb 1, 1893",17.13
"Jan 1, 1893",17.65
"Dec 1, 1892",18.02
"Nov 1, 1892",18.46
"Oct 1, 1892",19.03
"Sep 1, 1892",18.69
"Aug 1, 1892",19.2
"Jul 1, 1892",19.22
"Jun 1, 1892",19.77
"May 1, 1892",19.92
"Apr 1, 1892",19.95
"Mar 1, 1892",19.73
"Feb 1, 1892",19.03
"Jan 1, 1892",19.01
"Dec 1, 1891",18.2
"Nov 1, 1891",17.66
"Oct 1, 1891",17.72
"Sep 1, 1891",17.72
"Aug 1, 1891",16.16
"Jul 1, 1891",15.61
"Jun 1, 1891",15.66
"May 1, 1891",15.57
"Apr 1, 1891",15.4
"Mar 1, 1891",15.06
"Feb 1, 1891",15.47
"Jan 1, 1891",15.43
"Dec 1, 1890",14.44
"Nov 1, 1890",14.74
"Oct 1, 1890",15.48
"Sep 1, 1890",16.16
"Aug 1, 1890",16.6
"Jul 1, 1890",17.58
"Jun 1, 1890",17.68
"May 1, 1890",17.78
"Apr 1, 1890",17.26
"Mar 1, 1890",16.9
"Feb 1, 1890",17.03
"Jan 1, 1890",17.22
"Dec 1, 1889",16.61
"Nov 1, 1889",16.9
"Oct 1, 1889",17.05
"Sep 1, 1889",17.34
"Aug 1, 1889",17.14
"Jul 1, 1889",16.89
"Jun 1, 1889",17.22
"May 1, 1889",16.92
"Apr 1, 1889",16.05
"Mar 1, 1889",16.07
"Feb 1, 1889",16.19
"Jan 1, 1889",15.81
"Dec 1, 1888",14.94
"Nov 1, 1888",15.22
"Oct 1, 1888",15.72
"Sep 1, 1888",15.98
"Aug 1, 1888",15.6
"Jul 1, 1888",15.27
"Jun 1, 1888",15.08
"May 1, 1888",15.38
"Apr 1, 1888",15.02
"Mar 1, 1888",14.8
"Feb 1, 1888",15.41
"Jan 1, 1888",15.36
"Dec 1, 1887",15.45
"Nov 1, 1887",15.95
"Oct 1, 1887",15.88
"Sep 1, 1887",16.67
"Aug 1, 1887",16.74
"Jul 1, 1887",17.42
"Jun 1, 1887",17.71
"May 1, 1887",18.07
"Apr 1, 1887",17.82
"Mar 1, 1887",17.47
"Feb 1, 1887",17.12
"Jan 1, 1887",17.52
"Dec 1, 1886",18.2
"Nov 1, 1886",18.96
"Oct 1, 1886",18.55
"Sep 1, 1886",18.14
"Aug 1, 1886",17.72
"Jul 1, 1886",17.85
"Jun 1, 1886",17.82
"May 1, 1886",16.87
"Apr 1, 1886",16.81
"Mar 1, 1886",16.84
"Feb 1, 1886",17.01
"Jan 1, 1886",16.7
"Dec 1, 1885",16.31
"Nov 1, 1885",16.83
"Oct 1, 1885",15.98
"Sep 1, 1885",15.11
"Aug 1, 1885",15.13
"Jul 1, 1885",14.33
"Jun 1, 1885",13.97
"May 1, 1885",13.71
"Apr 1, 1885",13.54
"Mar 1, 1885",13.74
"Feb 1, 1885",13.39
"Jan 1, 1885",13.13
"Dec 1, 1884",13.43
"Nov 1, 1884",13.31
"Oct 1, 1884",13.28
"Sep 1, 1884",13.57
"Aug 1, 1884",13.86
"Jul 1, 1884",13.05
"Jun 1, 1884",12.9
"May 1, 1884",13.46
"Apr 1, 1884",14.35
"Mar 1, 1884",14.73
"Feb 1, 1884",14.8
"Jan 1, 1884",14.43
"Dec 1, 1883",14.89
"Nov 1, 1883",15.41
"Oct 1, 1883",15.05
"Sep 1, 1883",15.49
"Aug 1, 1883",15.2
"Jul 1, 1883",15.96
"Jun 1, 1883",15.91
"May 1, 1883",15.33
"Apr 1, 1883",15.47
"Mar 1, 1883",15.05
"Feb 1, 1883",14.75
"Jan 1, 1883",15.27
"Dec 1, 1882",15.38
"Nov 1, 1882",15.19
"Oct 1, 1882",15.76
"Sep 1, 1882",16.07
"Aug 1, 1882",15.53
"Jul 1, 1882",15.23
"Jun 1, 1882",14.33
"May 1, 1882",14.56
"Apr 1, 1882",14.92
"Mar 1, 1882",15.08
"Feb 1, 1882",15.15
"Jan 1, 1882",15.68
"Dec 1, 1881",15.96
"Nov 1, 1881",16.48
"Oct 1, 1881",16.25
"Sep 1, 1881",16.72
"Aug 1, 1881",17.28
"Jul 1, 1881",18.11
"Jun 1, 1881",19.04
"May 1, 1881",18.88
"Apr 1, 1881",17.95
"Mar 1, 1881",18.28
"Feb 1, 1881",18.15
"Jan 1, 1881",18.47
"Dec 1, 1880",17.33
"Nov 1, 1880",16.87
"Oct 1, 1880",16.26
"Sep 1, 1880",15.86
"Aug 1, 1880",16.1
"Jul 1, 1880",15.59
"Jun 1, 1880",14.95
"May 1, 1880",14.63
"Apr 1, 1880",15.46
"Mar 1, 1880",15.23
"Feb 1, 1880",15.12
"Jan 1, 1880",14.87
"Dec 1, 1879",14.77
"Nov 1, 1879",15.26
"Oct 1, 1879",15.29
"Sep 1, 1879",14.59
"Aug 1, 1879",14.61
"Jul 1, 1879",14.54
"Jun 1, 1879",14.45
"May 1, 1879",14.25
"Apr 1, 1879",13.66
"Mar 1, 1879",13.09
"Feb 1, 1879",13.18
"Jan 1, 1879",12.87
"Dec 1, 1878",12.58
"Nov 1, 1878",12.37
"Oct 1, 1878",12.28
"Sep 1, 1878",12.3
"Aug 1, 1878",12.06
"Jul 1, 1878",12.31
"Jun 1, 1878",12.21
"May 1, 1878",11.71
"Apr 1, 1878",11.29
"Mar 1, 1878",10.88
"Feb 1, 1878",10.45
"Jan 1, 1878",10.57
"Dec 1, 1877",10.25
"Nov 1, 1877",10.27
"Oct 1, 1877",10.22
"Sep 1, 1877",9.99
"Aug 1, 1877",9.29
"Jul 1, 1877",8.35
"Jun 1, 1877",8.05
"May 1, 1877",8.18
"Apr 1, 1877",8.31
"Mar 1, 1877",9.2
"Feb 1, 1877",9.23
"Jan 1, 1877",9.52
"Dec 1, 1876",9.74
"Nov 1, 1876",9.94
"Oct 1, 1876",10.2
"Sep 1, 1876",10.42
"Aug 1, 1876",11.18
"Jul 1, 1876",11.75
"Jun 1, 1876",11.88
"May 1, 1876",11.63
"Apr 1, 1876",11.63
"Mar 1, 1876",11.95
"Feb 1, 1876",11.96
"Jan 1, 1876",11.79
"Dec 1, 1875",11.45
"Nov 1, 1875",11.34
"Oct 1, 1875",11.06
"Sep 1, 1875",11.24
"Aug 1, 1875",11.24
"Jul 1, 1875",11.29
"Jun 1, 1875",11.28
"May 1, 1875",11.33
"Apr 1, 1875",11.51
"Mar 1, 1875",11.48
"Feb 1, 1875",11.35
"Jan 1, 1875",11.41
"Dec 1, 1874",11.45
"Nov 1, 1874",11.56
"Oct 1, 1874",11.4
"Sep 1, 1874",11.28
"Aug 1, 1874",11.14
"Jul 1, 1874",11.07
"Jun 1, 1874",11.19
"May 1, 1874",11.02
"Apr 1, 1874",11.26
"Mar 1, 1874",11.43
"Feb 1, 1874",11.63
"Jan 1, 1874",11.33
"Dec 1, 1873",10.96
"Nov 1, 1873",10.31
"Oct 1, 1873",10.4
"Sep 1, 1873",11.16
"Aug 1, 1873",12.12
"Jul 1, 1873",12.16
"Jun 1, 1873",12.22
"May 1, 1873",12.05
"Apr 1, 1873",11.78
"Mar 1, 1873",11.95
"Feb 1, 1873",12.05
"Jan 1, 1873",12.25
"Dec 1, 1872",12.17
"Nov 1, 1872",11.71
"Oct 1, 1872",12.13
"Sep 1, 1872",11.83
"Aug 1, 1872",12.13
"Jul 1, 1872",12.38
"Jun 1, 1872",12.27
"May 1, 1872",12.28
"Apr 1, 1872",12.25
"Mar 1, 1872",12.18
"Feb 1, 1872",11.96
"Jan 1, 1872",11.9
"Dec 1, 1871",11.59
"Nov 1, 1871",11.6
"Oct 1, 1871",11.47
"Sep 1, 1871",12.31
"Aug 1, 1871",12.55
"Jul 1, 1871",12.27
"Jun 1, 1871",12.59
"May 1, 1871",12.59
"Apr 1, 1871",12.05
"Mar 1, 1871",11.19
"Feb 1, 1871",10.92
